Groups	Time	GC
annotated	2007.153	42.7831
annotated	2007.079	42.7439
annotated	2007.192	42.7988
annotated	2007.03	42.7439
annotated	2007.041	42.7204
annotated	2007.047	42.7204
annotated	2007.058	42.736
annotated	2007.178	42.7439
annotated	2007.088	42.791
annotated	2007.066	42.7282
annotated	2007.134	42.7517
annotated	2007.115	42.7517
annotated	2007.079	42.736
annotated	2007.077	42.7753
annotated	2007.079	42.7674
annotated	2007.126	42.736
annotated	2007.079	42.7674
annotated	2007.159	42.7674
annotated	2007.134	42.7517
annotated	2007.195	42.7663
annotated	2007.096	42.7674
annotated	2007.173	42.7596
annotated	2007.063	42.7753
annotated	2007.038	42.7517
annotated	2007.096	42.7753
annotated	2007.06	42.791
annotated	2006.962	42.7517
annotated	2007.077	42.7674
annotated	2007.173	42.7282
annotated	2007.063	42.7753
annotated	2007.06	42.7753
annotated	2007.03	42.7282
annotated	2006.929	42.7517
annotated	2007.107	42.7596
annotated	2007.104	42.7674
annotated	2007.099	42.7729
annotated	2007.063	42.7674
annotated	2007.142	42.7674
annotated	2007.079	42.6968
annotated	2007.142	42.7831
annotated	2007.162	42.7517
annotated	2007.082	42.7439
annotated	2007.115	42.7517
annotated	2007.192	42.7674
annotated	2007.162	42.7674
annotated	2007.058	42.736
annotated	2007.077	42.736
annotated	2007.159	42.7596
annotated	2007.096	42.7596
annotated	2007.118	42.7204
annotated	2007.066	42.791
annotated	2007.115	42.736
annotated	2007.175	42.7125
annotated	2007.121	42.7663
annotated	2007.178	42.7674
annotated	2007.121	42.7517
annotated	2007.06	42.7898
annotated	2007.134	42.7439
annotated	2007.115	42.7596
annotated	2007.115	42.7596
annotated	2007.115	42.7282
annotated	2007.027	42.736
annotated	2007.137	42.7439
annotated	2007.156	42.7439
annotated	2007.115	42.7753
annotated	2007.173	42.7831
annotated	2007.181	42.7596
annotated	2007.082	42.7674
annotated	2007.118	42.7596
annotated	2007.063	42.7517
annotated	2007.079	42.736
annotated	2007.126	42.7596
annotated	2007.126	42.7517
annotated	2007.014	42.7517
annotated	2007.156	42.7797
annotated	2007.173	42.7674
annotated	2007.096	42.7596
annotated	2007.068	42.7517
annotated	2007.162	42.736
annotated	2007.099	42.7596
annotated	2007.14	42.7517
annotated	2007.066	42.7753
annotated	2007.079	42.7517
annotated	2007.115	42.7674
annotated	2007.063	42.7596
annotated	2007.099	42.7988
annotated	2007.099	42.7831
annotated	2007.123	42.7988
annotated	2007.104	42.791
annotated	2007.096	42.7988
annotated	2007.096	42.7674
annotated	2007.2	42.7596
annotated	2007.068	42.7831
annotated	2007.058	42.7988
annotated	2007.181	42.7831
annotated	2007.058	42.7753
annotated	2007.195	42.7831
annotated	2007.156	42.7753
annotated	2007.126	42.7988
annotated	2007.192	42.791
annotated	2007.164	42.7831
annotated	2007.192	42.7988
annotated	2007.173	42.7988
annotated	2007.192	42.791
annotated	2007.164	42.7831
annotated	2007.189	42.7831
annotated	2007.156	42.7517
annotated	2007.079	42.7753
annotated	2006.274	42.7988
annotated	2007.085	42.8459
annotated	2007.058	42.7204
annotated	2007.153	42.7204
annotated	2007.107	42.6733
annotated	2007.101	42.6811
annotated	2007.096	42.6654
annotated	2007.096	42.6855
annotated	2007.096	42.6654
annotated	2007.104	42.6654
annotated	2007.101	42.6497
annotated	2006.967	42.6811
annotated	2007.173	42.7125
annotated	2007.156	42.7517
annotated	2007.077	42.7596
annotated	2007.077	42.7753
annotated	2007.077	42.7674
annotated	2007.099	42.736
annotated	2007.142	42.736
annotated	2007.153	42.736
annotated	2007.049	42.736
annotated	2007.077	42.736
annotated	2007.137	42.7282
annotated	2007.173	42.7125
annotated	2007.134	42.7674
annotated	2007.173	42.7517
annotated	2007.123	42.7047
annotated	2007.068	42.7596
annotated	2007.068	42.7204
annotated	2007.123	42.7204
annotated	2007.121	42.7674
annotated	2007.068	42.7517
annotated	2007.101	42.7517
annotated	2007.099	42.7348
annotated	2007.058	42.736
annotated	2007.123	42.7517
annotated	2007.096	42.7596
annotated	2007.068	42.7596
annotated	2007.121	42.7439
annotated	2007.115	42.819
annotated	2007.162	42.8852
annotated	2007.027	42.9009
annotated	2007.162	42.8773
annotated	2007.153	42.8773
annotated	2007.173	42.893
annotated	2007.178	42.8852
annotated	2003.729	42.8302
annotated	2005.266	42.8459
annotated	2005.449	42.8773
annotated	2006.2	42.9166
annotated	2006.321	42.9715
annotated	2006.271	42.9244
annotated	2006	42.9244
annotated	2005	42.8796
annotated	2005.033	42.8538
annotated	2005.055	42.8773
annotated	2003.688	42.8852
annotated	2003.589	42.8852
annotated	2005	42.7988
annotated	2004	42.8717
annotated	2010.112	42.7596
annotated	2010.112	42.7596
annotated	2005.6	42.7282
annotated	2005.69	42.7069
annotated	2005.663	42.7204
annotated	2005.611	42.736
annotated	2003.03	42.8459
annotated	2003.17	42.9099
annotated	2008.027	42.838
annotated	2008.008	42.8617
annotated	2008.481	42.7439
annotated	2008.44	42.7439
annotated	2008.437	42.7439
annotated	2008.437	42.736
annotated	2007	42.6419
annotated	2008.469	42.7047
annotated	2008.478	42.7125
annotated	2007.995	42.696
annotated	2008.122	42.7674
annotated	2008.434	42.7439
annotated	2007.981	42.7282
annotated	2008.036	42.791
annotated	2007.962	42.7674
annotated	2007.945	42.7988
annotated	2007.849	42.7753
annotated	2008.016	42.7584
annotated	2008.123	42.7439
annotated	2008.484	42.7517
annotated	2008.497	42.7831
annotated	2008.12	42.7439
annotated	2008.077	42.7674
annotated	2008.074	42.7204
annotated	2008.94	42.7204
annotated	2008.123	42.736
annotated	2008.108	42.6968
annotated	2008.623	42.7282
annotated	2008.88	42.8145
annotated	2008.847	42.7988
annotated	2008.861	42.8134
annotated	2008.842	42.7831
annotated	2008.833	42.7988
annotated	2008.776	42.8134
annotated	2008.776	42.8067
annotated	2008.814	42.8145
annotated	2008.828	42.791
annotated	2008.839	42.7753
annotated	2008.6	42.7125
annotated	2008.063	42.6811
annotated	2008.016	42.767
annotated	2007.868	42.736
annotated	2008.055	42.7517
annotated	2008.333	42.7204
annotated	2008.041	42.7674
annotated	2008.896	42.8381
annotated	2008.915	42.8145
annotated	2008.825	42.8773
annotated	2009.033	42.791
annotated	2007.948	42.838
annotated	2008.038	42.8222
annotated	2008.117	42.7356
annotated	2007.997	42.8064
annotated	2008.041	42.8222
annotated	2008.137	42.7831
annotated	2009.023	42.8067
annotated	2009.088	42.8224
annotated	2008.112	42.8067
annotated	2008.921	42.7674
annotated	2008.858	42.7753
annotated	2008.801	42.7831
annotated	2008.148	42.791
annotated	2008.533	42.8302
annotated	2008.16	42.8224
annotated	2008.342	42.8145
annotated	2008.036	42.7749
annotated	2007.863	42.838
annotated	2008.71	42.8616
annotated	2008.022	42.8381
annotated	2007	42.7831
annotated	2008.437	42.7831
annotated	2008.444	42.7831
annotated	2008.984	42.8222
annotated	2008.137	42.7988
annotated	2007	42.7204
annotated	2008.085	42.8067
annotated	2008.538	42.8381
annotated	2008.828	42.7596
annotated	2008.839	42.791
annotated	2008.885	42.791
annotated	2008.866	42.7831
annotated	2008.899	42.7517
annotated	2008.885	42.7831
annotated	2008.883	42.7831
annotated	2008.861	42.7988
annotated	2008.85	42.791
annotated	2008	42.8067
annotated	2008.844	42.7831
annotated	2008.56	42.7988
annotated	2008.563	42.8381
annotated	2008.555	42.7831
annotated	2008.022	42.8064
annotated	2008.71	42.8302
annotated	2007.992	42.8459
annotated	2008	42.7593
annotated	2009.016	42.7831
annotated	2008.989	42.8437
annotated	2008.984	42.8202
annotated	2009.14	42.8045
annotated	2009	42.8045
annotated	2009.233	42.8986
annotated	2007	42.7753
annotated	2009.118	42.8381
annotated	2009.134	42.8538
annotated	2009.323	42.9009
annotated	2009.162	42.8459
annotated	2009.121	42.8616
annotated	2009.323	42.8302
annotated	2009.323	42.8224
annotated	2009.023	42.8695
annotated	2007	42.7674
annotated	2007	42.7831
annotated	2007	42.7517
annotated	2009.052	42.8515
annotated	2009.036	42.828
annotated	2008.489	42.6711
annotated	2009.085	42.6946
annotated	2008.634	42.7103
annotated	2009.414	42.8045
annotated	2008.959	42.8145
annotated	2008.191	42.8302
annotated	2009.129	42.7831
annotated	2009.014	42.7753
annotated	2009.321	42.7282
annotated	2009.326	42.736
annotated	2009	42.7753
annotated	2009.325	42.8033
annotated	2009.707	42.6318
annotated	2009.321	42.8852
annotated	2009.323	42.893
annotated	2009.323	42.893
annotated	2009.319	42.791
annotated	2009.319	42.8224
annotated	2009.315	42.8224
annotated	2009.318	42.791
annotated	2009.326	42.8381
annotated	2009.323	42.8381
annotated	2009.323	42.8459
annotated	2009.323	42.8459
annotated	2009.318	42.8302
annotated	2009	42.8695
annotated	2009.323	42.8302
annotated	2008.934	42.7674
annotated	2008.934	42.7517
annotated	2009.325	42.7596
annotated	2009.348	42.7988
annotated	2009.348	42.7988
annotated	2009.353	42.791
annotated	2009.332	42.7988
annotated	2009.323	42.791
annotated	2009.318	42.7988
annotated	2009.322	42.8145
annotated	2009.329	42.8224
annotated	2009.326	42.8067
annotated	2009.323	42.8067
annotated	2009.373	42.7988
annotated	2009.205	42.7439
annotated	2009	42.828
annotated	2009.162	42.8045
annotated	2009.312	42.7729
annotated	2009.162	42.7652
annotated	2009.625	42.8211
annotated	2009.575	42.8224
annotated	2008	42.7685
annotated	2009.315	42.8538
annotated	2009.322	42.8067
annotated	2009.323	42.791
annotated	2009.323	42.8067
annotated	2009.162	42.7809
annotated	2009	42.7674
annotated	2007	42.8067
annotated	2008.937	42.7652
annotated	2007	42.7988
annotated	2008.672	42.8358
annotated	2009.112	42.8067
annotated	2009.086	42.8067
annotated	2009.462	42.7596
annotated	2009.473	42.7674
annotated	2009.323	42.8538
annotated	2009.186	42.7517
annotated	2008.842	42.7797
annotated	2009.537	42.8933
annotated	2009.43	42.8145
annotated	2009.163	42.8459
annotated	2009.041	42.7828
annotated	2009.808	42.8323
annotated	2009.67	42.736
annotated	2009.538	42.7282
annotated	2008.975	42.767
annotated	2009.153	42.7591
annotated	2009.323	42.6968
annotated	2009.007	42.7753
annotated	2009.527	42.736
annotated	2009.077	42.7988
annotated	2008.844	42.7828
annotated	2009.5	42.7831
annotated	2009.499	42.7596
annotated	2009.522	42.7439
annotated	2009.456	42.7753
annotated	2009.573	42.8145
annotated	2008.877	42.7988
annotated	2010.627	42.7988
annotated	2010.104	42.7988
annotated	2010.016	42.7988
annotated	2008.861	42.7988
annotated	2008.992	42.8067
annotated	2009.041	42.8224
annotated	2009.329	42.8459
annotated	2009.323	42.8459
annotated	2009.323	42.9009
annotated	2009.318	42.8302
annotated	2009.318	42.8145
annotated	2009.337	42.8224
annotated	2009.326	42.8224
annotated	2009.323	42.8145
annotated	2009.321	42.8145
annotated	2009.323	42.8852
annotated	2009	42.8302
annotated	2008.943	42.8302
annotated	2009.318	42.791
annotated	2009.34	42.7831
annotated	2009.326	42.7753
annotated	2009.323	42.7753
annotated	2009.326	42.7674
annotated	2009.049	42.736
annotated	2008.997	42.7674
annotated	2009.033	42.8122
annotated	2009.085	42.7731
annotated	2008.713	42.8145
annotated	2009.162	42.7753
annotated	2009.126	42.7753
annotated	2008.79	42.8067
annotated	2009.068	42.791
annotated	2009.326	42.8067
annotated	2009.036	42.7753
annotated	2009.118	42.8302
annotated	2009.326	42.8381
annotated	2009.132	42.7988
annotated	2009.352	42.8538
annotated	2009.319	42.7809
annotated	2009.345	42.7988
annotated	2009.332	42.7988
annotated	2009.323	42.791
annotated	2009.321	42.7831
annotated	2009.318	42.8067
annotated	2009.314	42.8224
annotated	2009	42.7809
annotated	2008.117	42.7674
annotated	2009.086	42.7674
annotated	2009.025	42.791
annotated	2009.011	42.7831
annotated	2009.323	42.791
annotated	2009.323	42.7831
annotated	2009.121	42.7831
annotated	2009.318	42.8224
annotated	2009.315	42.8224
annotated	2009.321	42.8381
annotated	2009.326	42.8067
annotated	2009.326	42.8067
annotated	2009.319	42.8145
annotated	2009.319	42.8538
annotated	2009.326	42.8538
annotated	2009.329	42.8145
annotated	2009.323	42.8224
annotated	2009.323	42.8538
annotated	2009.323	42.8538
annotated	2009.321	42.8145
annotated	2009.318	42.8145
annotated	2009.118	42.8381
annotated	2009.167	42.791
annotated	2009.099	42.8067
annotated	2009.052	42.8224
annotated	2009.318	42.791
annotated	2009.323	42.8145
annotated	2009.326	42.8224
annotated	2009.323	42.8538
annotated	2009	42.8358
annotated	2009	42.8358
annotated	2009.162	42.8045
annotated	2009.247	42.7888
annotated	2009.163	42.8032
annotated	2009.163	42.8381
annotated	2009.086	42.8067
annotated	2009.163	42.8224
annotated	2009.137	42.8302
annotated	2009.137	42.8224
annotated	2009.163	42.7988
annotated	2009.137	42.8145
annotated	2009.438	42.7282
annotated	2009.085	42.7888
annotated	2009.148	42.7753
annotated	2009.319	42.7831
annotated	2009.548	42.7753
annotated	2009.326	42.7047
annotated	2009.326	42.6968
annotated	2009.321	42.6968
annotated	2009.323	42.7125
annotated	2009.318	42.7047
annotated	2009.321	42.6811
annotated	2009.318	42.736
annotated	2008.653	42.7674
annotated	2008.657	42.7517
annotated	2008.802	42.7674
annotated	2008.762	42.7753
annotated	2008.6	42.7988
annotated	2009.153	42.7596
annotated	2009.11	42.7674
annotated	2009.167	42.7753
annotated	2009.145	42.7674
annotated	2009.399	42.7797
annotated	2009.137	42.7674
annotated	2009.112	42.8067
annotated	2009.156	42.8067
annotated	2009.156	42.8067
annotated	2009.151	42.7596
annotated	2009.137	42.7988
annotated	2009.112	42.7517
annotated	2009.107	42.7831
annotated	2009.104	42.7674
annotated	2009.036	42.7753
annotated	2009.142	42.7596
annotated	2009.137	42.7674
annotated	2009.074	42.791
annotated	2009.115	42.7831
annotated	2009.363	42.7584
annotated	2009.118	42.791
annotated	2009.216	42.791
annotated	2009.195	42.7282
annotated	2009.186	42.7517
annotated	2009.184	42.7517
annotated	2009.162	42.8067
annotated	2009.159	42.7674
annotated	2009.323	42.7596
annotated	2009.323	42.7596
annotated	2009.082	42.7988
annotated	2009.077	42.791
annotated	2009.077	42.7831
annotated	2009.326	42.7439
annotated	2009.167	42.7988
annotated	2009.132	42.7831
annotated	2009.14	42.7674
annotated	2009.118	42.7596
annotated	2009.159	42.7517
annotated	2009.159	42.7517
annotated	2009.167	42.7517
annotated	2009.225	42.7831
annotated	2009.162	42.7517
annotated	2009.134	42.7596
annotated	2009.184	42.7674
annotated	2009.137	42.7596
annotated	2009.145	42.7596
annotated	2009.107	42.7674
annotated	2009.195	42.7517
annotated	2009.148	42.7674
annotated	2009.142	42.7517
annotated	2009.11	42.7831
annotated	2009.162	42.7204
annotated	2009.112	42.7753
annotated	2009.115	42.7439
annotated	2009.145	42.7517
annotated	2009.134	42.736
annotated	2009.112	42.8067
annotated	2009.093	42.7284
annotated	2009.079	42.7439
annotated	2009.077	42.7439
annotated	2009.058	42.7439
annotated	2009.118	42.7282
annotated	2009.137	42.736
annotated	2009.222	42.7439
annotated	2009.093	42.7439
annotated	2009.137	42.7596
annotated	2009.156	42.8224
annotated	2008.146	42.8134
annotated	2007	42.791
annotated	2008.486	42.7439
annotated	2008.59	42.7439
annotated	2008.574	42.7596
annotated	2007	42.7831
annotated	2006	42.8482
annotated	2004	42.9087
annotated	2007.395	42.5791
annotated	2007.364	42.5869
annotated	2007.351	42.5948
annotated	2007.351	42.6262
annotated	2007.395	42.6262
annotated	2007.375	42.6262
annotated	2008.82	42.6497
annotated	2008.762	42.6183
annotated	2008	42.6764
annotated	2008	42.6764
annotated	2008.781	42.7125
annotated	2007.971	42.6576
annotated	2008	42.7393
annotated	2008	42.6921
annotated	2007.499	42.6419
annotated	2007.364	42.6105
annotated	2007.556	42.5791
annotated	2007.354	42.6105
annotated	2007.351	42.6105
annotated	2007.107	42.6026
annotated	2007.088	42.6026
annotated	2007.088	42.6026
annotated	2007.386	42.6262
annotated	2007.444	42.6026
annotated	2008.016	42.477
annotated	2008.139	42.5241
annotated	2008.011	42.477
annotated	2008.183	42.4692
annotated	2008.954	42.43
annotated	2008.861	42.4692
annotated	2008.5	42.5006
annotated	2008.858	42.4378
annotated	2008.536	42.5163
annotated	2008.746	42.4692
annotated	2008.746	42.4613
annotated	2008.678	42.4849
annotated	2008.648	42.4927
annotated	2008.522	42.4613
annotated	2008.055	42.5006
annotated	2007.211	42.532
annotated	2007.058	42.5398
annotated	2006.504	42.6183
annotated	2006.392	42.7282
annotated	2006	42.6497
annotated	2004	42.8695
annotated	2006	42.8302
annotated	2006	42.8381
annotated	2005.573	42.8538
annotated	2005.605	42.7988
annotated	2006.334	42.9087
annotated	2005.989	42.8695
annotated	2006.816	42.8639
annotated	2006	43.0399
annotated	2007.011	42.8302
annotated	2006.759	42.9087
annotated	2006.545	42.9087
annotated	2006.57	42.8773
annotated	2006.564	42.8773
annotated	2006.584	42.8773
annotated	2006.447	42.8773
annotated	2006.384	42.8381
annotated	2006.463	42.8773
annotated	2006.033	42.8459
annotated	2007.101	42.8695
annotated	2007.126	42.8538
annotated	2008.716	42.8538
annotated	2006.008	42.893
annotated	2006	42.9009
annotated	2006	42.9715
annotated	2006.121	42.9637
annotated	2006.493	42.8773
annotated	2004.809	42.9244
annotated	2001	42.9166
annotated	2004.697	42.8538
annotated	2005.929	42.8381
annotated	2005.912	42.8302
annotated	2006.921	42.8067
annotated	2006.225	42.736
annotated	2006.244	42.7282
annotated	2007.789	42.7753
annotated	2007.767	42.7831
annotated	2007.104	42.7753
annotated	2007.047	42.8302
annotated	2007.137	42.8616
annotated	2007.14	42.8145
annotated	2007.162	42.8302
annotated	2007.162	42.8145
annotated	2008.096	42.7753
annotated	2007.863	42.791
annotated	2007	42.8381
annotated	2007	42.8459
annotated	2007	42.8459
annotated	2007	42.8302
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8302
annotated	2007	42.8145
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8302
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8538
annotated	2007	42.8302
annotated	2007	42.8459
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8381
annotated	2007	42.8459
annotated	2007	42.8381
annotated	2007	42.8224
annotated	2008.79	42.8302
annotated	2007.658	42.791
annotated	2008.138	42.8067
annotated	2007.959	42.8695
annotated	2007	42.8459
annotated	2007	42.8459
annotated	2007	42.8459
annotated	2008.005	42.8605
annotated	2008.116	42.8302
annotated	2008.092	42.8302
annotated	2008.169	42.8538
annotated	2008.094	42.8302
